cellulose_percent,hemicellulose_percent,lignin_percent,size_mm,temperature_C,time_hr,HBD_HBA_ratio,liquid_solid_ratio,LogR0,HBA-pKa/pkb,HBD-pKa/pkb,HBD-MW,HBA-TopoPSA,HBD-TopoPSA,HBA-nHBAcc,HBA-nHBDon,HBD-nHBAcc,HBD-nHBDon,HBA-SlogP_VSA1,HBA-SLogP,HBD-SlogP_VSA1,HBD-SLogP,HBA-nAromAtom,HBD-nAromAtom,HBA-nRot,HBD-nRot,HBA-nBase,HBD-nBase,HBD-nC,LogR0_sq,severity_x_time,log_time,sqrt_time,temp_sq,temp_x_LogR0,inv_temp,log_LSR,LSR_x_LogR0,LSR_sq,ratio_x_LogR0,lignin_x_LogR0,SLogP_sum
0.04937007519507521,0.0,-0.033075275443183935,0.0,0.0,-0.017625976273636722,-0.00924666796892458,0.0,0.0,0.0,-0.23723392848622255,0.0,0.0,0.0,0.01020641534702394,0.0,0.01230418684916194,0.0,0.0,0.0,0.00530327292753437,-0.046150845241859126,0.0,-0.013133078660260044,0.006344916887692072,-0.008633031799806677,0.0,0.028328324498059363,-0.02324394714161119,0.017382670085740994,0.0,-0.005835184024638805,0.00982250363810167,-0.057922592490524956,0.02931400577869629,0.05494516616680895,0.0,0.10347806373574463,0.0019544463174149553,0.0,0.026312690279502088,0.0
0.0,0.0,0.0,-0.016899881410961663,-0.0037726547067339824,0.0,0.018242889331251868,0.0,0.06601919734543864,0.0,-0.21319749366165375,0.0,0.0,0.0,-0.003999683657045202,-0.000529586305826478,-0.013435953271029581,0.0,0.00986997303690195,0.0,-0.031901555962473474,-0.04631008585633313,0.0,0.0,-0.00123340423563866,-0.01734038287368506,0.0,0.0,-0.011008504445802496,0.0,0.0,-0.007897877311605383,0.0,-0.020856997290639268,0.022577623395332678,0.0,0.0,-0.012877951012382514,0.0,-0.0006729879841888331,0.040698134823882126,0.0
0.058700799755294956,-0.023887835306375015,-0.02790074261470741,-0.017091807583577777,0.0,0.002271413593005653,0.0,0.0,0.0,-0.0066211609713291856,-0.1938150446812028,0.0,0.0,0.0,-0.009292203681676423,0.0,0.0,0.0,0.0,0.0,-0.010986803432086523,-0.05754477723730439,0.0,-0.011986155684785392,0.01699675922168586,-0.020629194743029843,0.0,0.0,0.0,-0.011295822350813108,0.0,-0.017070016785097914,-0.010123041827753806,0.0,0.0035806525917103753,0.0,0.0,0.023758384859323408,0.0,0.0,-0.04916989630690394,0.0
0.05977612382698806,-0.03485248876457654,0.0,-0.02326993988881519,0.0,0.03595822486183721,0.0,0.0,-0.06578356857777017,0.0,0.0,0.0,0.0,0.0,-0.004921225947356635,0.0,0.0,-0.0067997413756996725,0.0,0.0,0.0,-0.019099268845882474,0.0,0.0,0.030377585202338773,0.0,0.0,0.0,-0.09377011884389973,0.0,0.0013347241905476764,-0.023040262616257107,-0.020143831177475046,0.03437270609664971,0.0,0.0,0.0,-0.04921495320715448,0.0,0.0038917027724165174,-0.06825573276231349,-0.04051639417839503
0.052189093168024434,0.0,0.0,-0.033247948281104445,0.02094863073179172,0.0,-0.03144997692015794,0.0,-0.04315251779788314,-0.028664621151812588,0.011051956399372245,0.018035129720443528,-0.010747429255330882,0.0,0.0,-0.009688725211889317,0.0,0.0,-0.019562422847804045,0.03238949811100307,0.0,0.0,0.0,0.0,0.0095387677197827,0.0,0.0,0.0,-0.003997686717409396,-0.014201927546052135,0.0,-0.050929171034511105,0.0,0.0,-0.02887822879047556,-0.024991460603328287,0.0,-0.07754473444798675,0.024266350803448248,0.0,-0.07597704075893585,0.0
0.0,-0.054751032109816904,0.0,-0.032863629853543734,0.0026947007643894736,0.031233510635643606,0.049100701256214,0.0,-0.04623702067806837,0.0,0.012793507925418206,0.023487955388812955,0.0,0.0,0.024917131514581525,0.03220557589243849,0.0004580262250250092,0.006619714276447451,-0.02405656954320903,0.011039942481548937,0.02189551677364385,-0.03864759971838218,0.0,0.0,0.0,0.0,0.009906546818735346,0.0,-0.02146781688417753,-0.04207156304162798,0.010394236870049202,-0.017381018250783364,0.0,0.0,-0.01303115017592396,-0.0008521315826537008,0.0,-0.031022850257281413,0.0,0.0,-0.11725805901222693,0.00932017649211389
0.03917015183471579,-0.0229300416350725,0.0,-0.06267472496693485,0.025314823632862006,-0.015351183569498942,-0.011636501702269384,-0.07628041809925552,-0.018687840807067695,0.0,0.007058852954891253,-0.018779102081519138,0.005256584855800428,-0.015201037111593905,0.0,0.0,0.020921708877838622,0.011118478745195266,-0.006058439922827397,0.0,-0.001742858103472024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01888274939036494,-0.05666966635803852,0.024068711316828938,-0.00757939941621345,0.0,0.05754488756112317,-0.011076270405503906,0.0,0.0,-0.061599234064832496,0.006264561196063505,-0.007499070788028995,-0.04034816230026192,0.0
0.043953894326408005,-0.021792595967622234,-0.020117840704870778,-0.05173436960410432,0.019828943128882014,0.0,0.04037893778534946,0.01385563773578616,-0.06668498436868922,0.01827410429350792,0.033076189143533545,0.008765455872172433,0.0,0.0,0.0,0.0,0.01953417618740074,0.0,-0.030936232893181845,0.0025206069553636657,0.0,0.0,0.0,0.0,0.09879977546202397,0.0,0.0,-0.0030171271637008225,-0.016763465120704684,-0.06288967262527928,0.0,-0.014262161547845655,-0.03289609338047594,0.0,-0.06223947713148807,-0.015291506678631056,0.037075854094584255,0.03959695480676734,0.01761266243098956,0.053573331959848106,-0.05842651542252773,0.030010571232778768
0.04863098601388616,-0.025801451302458162,-0.026109951894576187,-0.0449297292005487,-0.03213361478531191,0.042175540322864274,-0.018847570238684667,0.0,-0.03079838369654097,0.0,0.0,-0.012003233525771003,0.0,0.0,-0.006076390996253205,0.0,0.0,0.01124117865921715,-0.007415955976448131,0.0,-0.023631560784419588,0.0,0.0,0.0,0.0,0.011826229795629856,0.0,0.002512839133890437,-0.030919776055960715,-0.030262488528126314,0.018171566138214926,-0.023606735556406994,0.0,0.0,0.0,0.0,-0.011164321289524264,-0.11094708219814298,0.0,0.02392097989993526,-0.045521743660462244,0.0
0.07279088538828149,-0.01589625046490023,0.0,-0.0500607639596923,-0.0073402172375083095,0.04372397779269139,0.03902005987175032,0.0,0.0,0.0,0.016678056440667482,0.0,0.0,-0.013126242084789465,0.0,0.012749660075418973,0.0,0.0,-0.03352064263408988,0.037309956966065594,0.0,0.002243938522194773,0.0,0.0,0.03622740462962487,0.0,0.0,0.0,-0.0274374904779626,-0.01336686193178349,0.0,-0.028606255354876493,-0.024821999959315687,0.0,-0.007668955042372315,0.0,-0.018976954325784456,-0.1175860702279401,-0.022899595955911466,0.06889264842078802,-0.0647629729165444,0.0
